"drug","disease","pmid","positive","pub_year","pub_types"
"Clonazepam","Stress Disorders, Post-Traumatic","15252193",TRUE,"2004","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, U.S. Gov't, Non-P.H.S."
"Clonazepam","Burning Mouth Syndrome","15109507",TRUE,"2004","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Facial Pain","15109507",TRUE,"2004","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","15003080",TRUE,"2004","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Psychomotor Disorders","14872039",TRUE,"2004","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Treatment Failure","14872039",TRUE,"2004","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","14513919",TRUE,"2003","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S."
"Clonazepam","Panic Disorder","12894612",TRUE,"2003","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Mental Disorders","12873331",TRUE,"2003","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Substance-Related Disorders","12873331",TRUE,"2003","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial"
"Clonazepam","Panic Disorder","12870055",TRUE,"2003","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Respiration Disorders","12870055",TRUE,"2003","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Perceptual Disorders","12598822",TRUE,"2003","Clinical Trial; Journal Article"
"Clonazepam","Substance-Related Disorders","12598822",TRUE,"2003","Clinical Trial; Journal Article"
"Clonazepam","Obsessive-Compulsive Disorder","12582975",TRUE,"2003","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Burning Mouth Syndrome","12455431",TRUE,"2002","Clinical Trial; Journal Article"
"Clonazepam","Chronic Disease","12455431",TRUE,"2002","Clinical Trial; Journal Article"
"Clonazepam","Mental Disorders","12455431",TRUE,"2002","Clinical Trial; Journal Article"
"Clonazepam","Pain Measurement","12455431",TRUE,"2002","Clinical Trial; Journal Article"
"Clonazepam","Panic Disorder","12450637",TRUE,"2002","Clinical Trial; Controlled Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Restless Legs Syndrome","12243315",TRUE,"2002","Clinical Trial; Journal Article"
"Clonazepam","Sleep Apnea Syndromes","12243315",TRUE,"2002","Clinical Trial; Journal Article"
"Clonazepam","Panic Disorder","12131931",TRUE,"2002","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Depressive Disorder","12128237",TRUE,"2002","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Sleep Initiation and Maintenance Disorders","12128237",TRUE,"2002","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Sleep Wake Disorders","11889661",TRUE,"2002","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Temporomandibular Joint Dysfunction Syndrome","11889661",TRUE,"2002","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","11448376",TRUE,"2001","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S."
"Clonazepam","Movement Disorders","11313161",TRUE,"2001","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Clonazepam","Restless Legs Syndrome","11313161",TRUE,"2001","Clinical Trial; Journal Article; Randomized Controlled Trial"
"Clonazepam","Panic Disorder","11105068",TRUE,"2000","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Depressive Disorder, Major","11099743",TRUE,"2000","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Sleep Wake Disorders","11099743",TRUE,"2000","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","11043885",TRUE,"2000","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","10808043",TRUE,"2000","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Bone Diseases","10642802",TRUE,"1999","Clinical Trial; Journal Article"
"Clonazepam","Disease-Free Survival","10642802",TRUE,"1999","Clinical Trial; Journal Article"
"Clonazepam","Panic Disorder","10520979",TRUE,"1999","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Sleep Wake Disorders","10520979",TRUE,"1999","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Substance Withdrawal Syndrome","10520979",TRUE,"1999","Clinical Trial; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","10450339",TRUE,"1999","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Burning Mouth Syndrome","10425973",TRUE,"1998","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Facial Pain","10425973",TRUE,"1998","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Pain Measurement","10425973",TRUE,"1998","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Clonazepam","Depressive Disorder","10404714",TRUE,"1999","Clinical Trial; Journal Article"
"Clonazepam","Chest Pain","10376236",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","10376236",TRUE,"1999","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","9790154",TRUE,"1998","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Substance Withdrawal Syndrome","9790154",TRUE,"1998","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Depressive Disorder","9766764",TRUE,"1998","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Bipolar Disorder","9691834",TRUE,"1998","Clinical Trial; English Abstract; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Gastrointestinal Diseases","9660426",TRUE,"1998","Clinical Trial; Journal Article"
"Clonazepam","Neuromuscular Diseases","9660426",TRUE,"1998","Clinical Trial; Journal Article"
"Clonazepam","Restless Legs Syndrome","9642972",TRUE,"1997","Clinical Trial; Controlled Clinical Trial; Journal Article"
"Clonazepam","Panic Disorder","9641001",TRUE,"1998","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S."
"Clonazepam","Bipolar Disorder","9395155",TRUE,"1997","Clinical Trial; Comparative Study; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Panic Disorder","9315990",TRUE,"1997","Clinical Trial; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Substance Withdrawal Syndrome","9315990",TRUE,"1997","Clinical Trial; Comparative Study; Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Clonazepam","Phobic Disorders","9285077",TRUE,"1997","Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S."
"Clonazepam","Panic Disorder","10170301",TRUE,"1997","Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Dulaglutide",NA,NA,FALSE,NA,NA
"Azithromycin","HIV Infections","41203736",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Lung Diseases","41203736",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Pneumococcal Infections","41203736",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Chronic Disease","41203736",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","HIV Infections","40616901",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Lung Diseases","40616901",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Chronic Disease","40616901",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Pulmonary Disease, Chronic Obstructive","40610208",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Disease Progression","40610208",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Pneumococcal Infections","40473452",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Soft Tissue Infections","40289086",TRUE,"2025","Clinical Trial, Phase III; Journal Article; Randomized Controlled Trial"
"Azithromycin","Urinary Tract Infections","40057833",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Kidney Failure, Chronic","40057833",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Respiratory Tract Infections","39929535",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Bifidobacteriales Infections","39855335",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Growth Disorders","39788294",TRUE,"2025","Journal Article; Randomized Controlled Trial"
"Azithromycin","Long QT Syndrome","39702045",TRUE,"2024","Journal Article; Clinical Trial, Phase II; Randomized Controlled Trial; Retracted Publication"
"Azithromycin","Respiratory Tract Infections","39317182",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Azithromycin","Bacterial Infections","39167806",TRUE,"2024","Adaptive Clinical Trial; Journal Article; Randomized Controlled Trial"
"Azithromycin","Puerperal Infection","39140197",TRUE,"2025","Journal Article; Multicenter Study; Observational Study; Randomized Controlled Trial"
"Azithromycin","HIV Infections","38997676",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Azithromycin","Chronic Disease","38997676",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Azithromycin","Lung Diseases","38997676",TRUE,"2024","Journal Article; Randomized Controlled Trial"
"Azithromycin","Infant, Newborn, Diseases","38873885",TRUE,"2024","Journal Article; Randomized Controlled Trial; Multicenter Study"
"Azithromycin","Escherichia coli Infections","38752311",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Azithromycin","Klebsiella Infections","38752311",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Azithromycin","Chronic Disease","38679042",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Azithromycin","Infant, Premature, Diseases","38679042",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Azithromycin","Lung Diseases","38679042",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Azithromycin","Growth Disorders","38639113",TRUE,"2024","Journal Article; Research Support, Non-U.S. Gov't; Randomized Controlled Trial"
"Azithromycin","Wasting Syndrome","38639113",TRUE,"2024","Journal Article; Research Support, Non-U.S. Gov't; Randomized Controlled Trial"
"Azithromycin","Respiratory Syncytial Virus Infections","38237675",TRUE,"2024","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural"
"Azithromycin","Long QT Syndrome","38104755",TRUE,"2024","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Azithromycin","HIV Infections","37804064",TRUE,"2024","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Azithromycin","Lung Diseases","37804064",TRUE,"2024","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Azithromycin","Cardiovascular Diseases","37449568",TRUE,"2023","Clinical Trial; Journal Article"
"Azithromycin","Bacterial Infections","37405406",TRUE,"2024","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Azithromycin","Dry Eye Syndromes","37327369",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't"
"Azithromycin","Chlamydia Infections","37100225",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Azithromycin","Urinary Tract Infections","37100225",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Azithromycin","Lung Diseases","36682262",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Azithromycin","HIV Infections","36682262",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Azithromycin","Acquired Immunodeficiency Syndrome","36574221",TRUE,"2022","Randomized Controlled Trial; Multicenter Study; Journal Article"
"Azithromycin","Respiratory Tract Infections","36525985",TRUE,"2023","Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S."
"Azithromycin","Puerperal Infection","36424542",TRUE,"2022","Journal Article; Randomized Controlled Trial; Retracted Publication"
"Azithromycin","Chronic Disease","36380971",TRUE,"2022","Randomized Controlled Trial; Journal Article"
"Azithromycin","Streptococcal Infections","36129521",TRUE,"2023","Randomized Controlled Trial; Journal Article"
"Azithromycin","Lung Diseases","35999617",TRUE,"2022","Journal Article; Multicenter Study; Randomized Controlled Trial"
"Azithromycin","Infant, Newborn, Diseases","35997979",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Azithromycin","Pneumococcal Infections","35944061",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Azithromycin","Puerperal Infection","35728781",TRUE,"2022","Journal Article; Multicenter Study; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural"
"Azithromycin","HIV Infections","35704559",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Azithromycin","Lung Diseases","35704559",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't"
"Azithromycin","Surgical Wound Infection","35675601",TRUE,"2022","Journal Article; Randomized Controlled Trial; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't"
